AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age,Locality
D         ,Oakland,COLLBORDRX,COLLBO,BlackWhite,Y,M,10,CALOUNDRA
D         ,Buddy,COLLBORDR ,COLLBO,BlackWhite,Y,M,13,CALOUNDRA
D         ,mack,BELGNSHEP ,BELGNS,BlackFawn ,Y,M,2,GLASS HOUSE MOUNTAINS
D         ,quinni,SPANIELKCX,SPANIE,WhiteRed  ,Y,F,4,GLASS HOUSE MOUNTAINS
Cat       ,MISTY,DOMMH     ,DOMMH ,Grey      ,Y,F,1,BUDERIM
Cat       ,Nelly,DOMSH     ,DOMSH ,Tabby     ,Y,F,4,MALENY
Cat       ,Melba,DOMSH     ,DOMSH ,Black     ,Y,F,4,MALENY
D         ,Lucy,GERMNSHEP ,GERMNS,BlackTan  ,Y,F,4,BURNSIDE
D         ,Parker,BULLMASTF ,BULLMA,Tan       ,Y,M,11,SIPPY DOWNS
D         ,Wink,KELPIEAUS ,KELPIE,Chocolate ,N,F,1,NORTH MALENY
D         ,Scout,ROTTWEILR ,ROTTWE,BlackTan  ,Y,F,2,PEREGIAN SPRINGS
D         ,Indy,STAFFRDAMX,STAFFR,Blue      ,Y,F,2,BATTERY HILL
D         ,Storm,ROTTWEILR ,ROTTWE,BlackTan  ,N,F,1,BUDERIM
D         ,Lola,JACKRUSSL ,JACKRU,White     ,Y,F,1,DULONG
D         ,Chilli,SPOODLE   ,SPOODL,Apricot   ,Y,F,1,CURRIMUNDI
D         ,Digger,DUTCHSHEP ,DUTCHS,Brindle   ,Y,M,2,WARANA
D         ,Jett,WOLFHOUNDX,WOLFHO,Black     ,Y,M,5,LITTLE MOUNTAIN
D         ,Freya,JACKRUSSLX,JACKRU,BlackWhite,Y,F,2,YANDINA
D         ,Ziggy,COLLBORDR ,COLLBO,BlackWhite,Y,F,2,ROSEMOUNT
D         ,Zuri,LABRADOODL,LABRAD,GoldWhite ,Y,F,1,TWIN WATERS
D         ,Suki,GREYHOUND ,GREYHO,Fawn      ,Y,F,6,EERWAH VALE
D         ,Rompa,ROTTWEILR ,ROTTWE,BlackBrown,N,M,1,BATTERY HILL
D         ,Kasey,MALTESEX  ,MALTES,BlackGreyW,Y,F,6,MAROOCHYDORE
D         ,Letty,CATTLEDOGX,CATTLE,WhiteBrind,Y,F,4,WURTULLA
D         ,Buster,BULLARABX ,BULLAR,Tan       ,Y,M,4,WURTULLA
D         ,Chachi,AKITA     ,AKITA ,White     ,Y,M,6,
Cat       ,Archie,DOMSH     ,DOMSH ,WhiteGrey ,Y,M,2,MAROOCHYDORE
D         ,Sky,PAPILLON  ,PAPILL,TriColour ,Y,F,6,COOLUM BEACH
D         ,Lucy,STAFFRDBT ,STAFFR,Blue      ,Y,F,4,BUDERIM
D         ,Panky,DACHSHLHM ,DACHSH,Red       ,N,F,2,COOLUM BEACH
Cat       ,Mitzy,DOMSH     ,DOMSH ,BlackWhite,Y,F,2,BUDERIM
D         ,Gypsy,COLLBORDRX,COLLBO,TriColour ,Y,F,5,MOOLOOLAH VALLEY
D         ,Harry,LABRADORX ,LABRAD,Black     ,Y,M,3,CAMBROON
D         ,Daisy,COLLBORDR ,COLLBO,BlackWhite,Y,F,13,DOONAN
D         ,Toby,COLLBORDR ,COLLBO,White     ,Y,M,5,MOUNT COOLUM
D         ,Dusty,CAVOODLE  ,CAVOOD,Black     ,Y,F,6,BLI BLI
D         ,Chloe,CHIHUAHUA ,CHIHUA,BlackWhite,Y,F,17,LANDSBOROUGH
D         ,Scruffy,BULLTERRX ,BULLTE,WhiteBlack,Y,M,4,EUMUNDI
D         ,Marley Oreo,BEAGLE    ,BEAGLE,BlackWhite,Y,F,1,MAROOCHYDORE
D         ,Shellbie,STAFFRDBT ,STAFFR,WhiteTan  ,Y,F,2,DIAMOND VALLEY
D         ,Mab Johnston,CATTLEDOG ,CATTLE,Blue      ,Y,F,2,BLI BLI
D         ,Penny,COLLBORDR ,COLLBO,BrownWhite,Y,F,1,LANDERS SHOOT
D         ,Jack,LABRADOR  ,LABRAD,Black     ,Y,M,1,LANDERS SHOOT
D         ,Buzz,COLLBORDR ,COLLBO,BlackWhite,Y,M,1,COES CREEK
D         ,Stanley,LABRADOR  ,LABRAD,Gold      ,Y,M,1,BUDDINA
D         ,Roxy,CATTLEDOG ,CATTLE,Blue      ,Y,F,2,COOLUM BEACH
D         ,Dakota,HUSKYX    ,HUSKY,BlackGreyW,Y,F,3,BUDERIM
D         ,Pixi,KELPIEAUS ,KELPIE,Red       ,Y,F,5,BEERWAH
D         ,Rosie,BRITTANY  ,BRITTA,White     ,Y,F,6,SIPPY DOWNS
D         ,Ollie,STAFFRDBT ,STAFFR,Brindle   ,Y,M,4,BUDDINA
D         ,Tigger,RIDGEBACKX,RIDGEB,Brindle   ,Y,M,3,MALENY
D         ,Layla,COLLBORDR ,COLLBO,Black     ,Y,F,1,GLASS HOUSE MOUNTAINS
D         ,Rosie,SPOODLE   ,SPOODL,Cream     ,Y,F,12,PEREGIAN SPRINGS
D         ,Jasper,MALTESE   ,MALTES,White     ,Y,M,11,GLENVIEW
D         ,Poppy,MOODLE    ,MOODLE,White     ,Y,F,6,GLENVIEW
D         ,Molly,RIDGEBACKX,RIDGEB,Tan       ,Y,F,2,BUDERIM
D         ,Milly,MASTIFFX  ,MASTIF,Brown     ,Y,F,2,BUDERIM
D         ,Tui,COLLBORDRX,COLLBO,BlackWhite,Y,F,2,CALOUNDRA WEST
D         ,Millie,SHIHTZU   ,SHIHTZ,SaltPepper,Y,F,2,MOUNT COOLUM
D         ,Olive,BULLDOGFR ,BULLDO,BlackBrind,Y,F,1,MOUNTAIN CREEK
D         ,Poquito Mas,CHIHUAHUA ,CHIHUA,SableGold ,Y,M,3,ROSEMOUNT
D         ,Chiquita Chica,CHIHUAHUA ,CHIHUA,SableWhite,Y,F,3,ROSEMOUNT
Cat       ,Scotch,DOMSH     ,DOMSH ,Ginger    ,Y,M,2,NORTH MALENY
Cat       ,Molly,DOMSH     ,DOMSH ,BlackTanWh,Y,F,5,MONTVILLE
D         ,Blue,CATTLEDOGX,CATTLE,BlackGrey ,Y,F,4,BUDERIM
D         ,Luna,JACKRUSSL ,JACKRU,White     ,Y,F,5,YANDINA
D         ,Nix,HUSKY     ,HUSKY ,BlueWhite ,Y,M,4,WOOMBYE
Cat       ,Bowser,DOMSH     ,DOMSH ,Ginger    ,Y,M,2,LITTLE MOUNTAIN
D         ,Ollie,STAFFRDBT ,STAFFR,Brindle   ,Y,M,1,BOKARINA
Cat       ,Dolores,RAGDOLL   ,RAGDOL,White     ,Y,F,2,MOOLOOLABA
D         ,Obi,COBBERDOG ,COBBER,Gold      ,N,M,1,FOREST GLEN
D         ,Uni,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,1,MOUNTAIN CREEK
D         ,Budah,SHIHTZUX  ,SHIHTZ,White     ,Y,M,11,MAROOCHYDORE
D         ,Rocky,CHIHUAHUA ,CHIHUA,BlackTan  ,Y,M,8,MOUNTAIN CREEK
D         ,Bear,COLLBORDR ,COLLBO,BlackWhite,Y,M,8,MOUNTAIN CREEK
D         ,Fonzie,STAFFRDBT ,STAFFR,Black     ,Y,M,1,BLI BLI
D         ,Narla,FOXTERRMN ,FOXTER,TriColour ,Y,F,2,BLI BLI
D         ,Maia,RETRIEVGD ,RETRIE,Gold      ,N,F,1,MOOLOOLAH VALLEY
Cat       ,Sabbath,RAGDOLL   ,RAGDOL,SmokeyGrey,Y,M,1,BARINGA
D         ,Bella,MALTESEX  ,MALTES,BlackWhite,Y,F,1,YANDINA
D         ,Ernie,STAFFRDBTX,STAFFR,BrindlWhit,Y,M,2,CALOUNDRA WEST
D         ,Spot,STAFFRDBT ,STAFFR,White     ,Y,M,4,MOUNT COOLUM
Cat       ,Angel,DOMSH     ,DOMSH ,BlackWhite,Y,F,15,MOOLOOLABA
Cat       ,Cookie,DOMSH     ,DOMSH ,BlackWhite,Y,F,10,MAROOCHYDORE
D         ,Phoebe,BICHONFRS ,BICHON,White     ,Y,F,1,NAMBOUR
D         ,Willow,STAFFRDBT ,STAFFR,Blue      ,N,F,1,LITTLE MOUNTAIN
Cat       ,Seline,DOMMH     ,DOMMH ,Grey      ,Y,F,1,COOLUM BEACH
D         ,Pumba,ENGLISHBT ,ENGLIS,Black     ,Y,M,10,PEACHESTER
D         ,Gabby,DOGUEBOR  ,DOGUEB,Tan       ,Y,F,3,DIAMOND VALLEY
D         ,Lilly,SHIHTZU   ,SHIHTZ,White     ,Y,F,2,MOFFAT BEACH
D         ,M-Jay,MALTESEX  ,MALTES,BlackWhite,Y,M,1,DOONAN
D         ,Alfie,STAFFRDAM ,STAFFR,Black     ,Y,M,1,MONS
D         ,Lilly,DACHSHUND ,DACHSH,Chocolate ,Y,F,5,BUDERIM
Cat       ,Poe,MANX      ,MANX  ,BlueWhite ,Y,M,3,COOLUM BEACH
D         ,Sparky,FOXTERRIE ,FOXTER,BlackWhite,Y,M,6,BEERWAH
D         ,Minnie,FOXTERRIE ,FOXTER,BlackWhite,Y,M,3,BEERWAH
D         ,Lainie,BRIARD    ,BRIARD,Black     ,Y,F,2,DULONG
Cat       ,Smokie,RUSSIANBL ,RUSSIA,Grey      ,Y,M,4,NAMBOUR
D         ,Jaffa,JACKRUSSL ,JACKRU,WhiteBrown,N,M,5,BUDERIM
D         ,Maggie,JACKRUSSL ,JACKRU,White     ,Y,F,2,PEREGIAN SPRINGS
D         ,Luna,HUSKY     ,HUSKY ,WhiteTan  ,Y,F,1,MARCOOLA
Cat       ,Millie,TURKISHVAN,TURKIS,White     ,Y,F,1,BARINGA
D         ,Snowy,STAFFRDBTX,STAFFR,White     ,Y,F,5,CURRIMUNDI
D         ,Charlie,SPOODLE   ,SPOODL,Chocolate ,Y,M,12,PEREGIAN SPRINGS
D         ,Brax,FOXTERRTYX,FOXTER,WhiteBlakT,N,M,5,BUDERIM
D         ,Winifred,MASTIFF   ,MASTIF,Tan       ,Y,M,1,WURTULLA
D         ,Greta,WOLFHOUNDX,WOLFHO,BlueMerle ,Y,F,2,EUDLO
D         ,Wolf,MALAMUTEA ,MALAMU,Grey      ,N,M,10,DIDDILLIBAH
Cat       ,Baby,DOMSH     ,DOMSH ,Tabby     ,Y,F,11,DIDDILLIBAH
Cat       ,Mitzy,DOMSH     ,DOMSH ,Tortoise  ,Y,F,10,DIDDILLIBAH
D         ,Pierre,BULLDOGFR ,BULLDO,Brindle   ,Y,M,10,MAROOCHYDORE
Cat       ,Sammy,DOMSH     ,DOMSH ,BlackBrinW,Y,M,16,PACIFIC PARADISE
Cat       ,Jewel,DOMSH     ,DOMSH ,Champagne ,Y,F,17,PACIFIC PARADISE
D         ,Blanche,LABRADOR  ,LABRAD,Yellow    ,Y,F,8,PALMWOODS
Cat       ,Olive,DOMSH     ,DOMSH ,Black     ,Y,F,5,MOUNT COOLUM
Cat       ,Mylah,RAGDOLL   ,RAGDOL,SealPoint ,Y,M,6,
D         ,Angus,COLLBORDR ,COLLBO,BlackWhite,Y,M,1,CALOUNDRA WEST
Cat       ,Tia,DOMSH     ,DOMSH ,BrownTan  ,Y,F,1,BUDERIM
D         ,Storm,MIXED     ,MIXED ,Red       ,Y,F,4,BEERWAH
Cat       ,Mango,MAINE COON,MAINE ,Red       ,Y,M,4,TWIN WATERS
Cat       ,Masalah,DOMSH     ,DOMSH ,BlackWhite,Y,F,2,NAMBOUR
D         ,Cammie,LABRADOR  ,LABRAD,Cream     ,Y,F,12,DOONAN
D         ,Kito,RIDGEBACK ,RIDGEB,RedWheaten,Y,M,1,BUDERIM
D         ,Bazza,BULLARABX ,BULLAR,TriColour ,Y,M,5,GOLDEN BEACH
D         ,Angus,TERRIERWT ,TERRIE,White     ,Y,M,3,NAMBOUR
D         ,Danger,CANECORSO ,CANECO,Brindle   ,Y,M,10,WURTULLA
D         ,Charlie,LABRADOR  ,LABRAD,Black     ,Y,M,5,
Cat       ,Oscar,BURMESE   ,BURMES,Brown     ,Y,M,2,BUDERIM
D         ,Arlo Murphy,COLLBORDR ,COLLBO,Wheaten   ,Y,M,1,PARREARRA
D         ,Sunflower,BULLDOGFR ,BULLDO,Brindle   ,Y,F,2,WURTULLA
D         ,Cooper,MALTESEX  ,MALTES,Grey      ,Y,M,12,BUDERIM
D         ,Buddy Boy,WOLFHOUNDX,WOLFHO,BlueMerle ,Y,M,2,DULONG
D         ,Monty,SCHNAUZER ,SCHNAU,Black     ,N,M,12,TWIN WATERS
D         ,Coco,SHIHTZU   ,SHIHTZ,BlackWhite,Y,F,3,BUDERIM
Cat       ,Pepsi,DOMSH     ,DOMSH ,Tortoise  ,Y,F,12,PALMWOODS
Cat       ,Mei Mei,DOMSH     ,DOMSH ,Tabby     ,Y,F,3,PARREARRA
D         ,Jinx,KELPIEAUSX,KELPIE,Black     ,Y,M,9,BUDERIM
D         ,Bindi,SHIHTZUX  ,SHIHTZ,WhiteApric,N,F,3,BLI BLI
Cat       ,Stitch Elliot,DOMSH     ,DOMSH ,GreyWhite ,Y,M,4,DOONAN
D         ,Finley,WOLFHOUNDX,WOLFHO,Chocolate ,Y,M,2,SIPPY DOWNS
D         ,Charlotte,GREATDANE ,GREATD,FawnWhite ,Y,F,2,TWIN WATERS
D         ,Bundy,COLLBORDR ,COLLBO,Black     ,Y,M,1,SHELLY BEACH
D         ,Tigger,STAFFRDBTX,STAFFR,Brindle   ,Y,F,2,BARINGA
D         ,Buffy,CAVOODLE  ,CAVOOD,Gold      ,Y,F,1,LITTLE MOUNTAIN
D         ,Gypsy,MALTESEX  ,MALTES,White     ,Y,F,14,
D         ,Ava,SHARPEI   ,SHARPE,Tan       ,Y,F,5,LANDSBOROUGH
D         ,Winston,SPANIELCV ,SPANIE,WhiteTan  ,Y,M,5,GLASS HOUSE MOUNTAINS
D         ,Willow,SPANIELCV ,SPANIE,WhiteTan  ,Y,F,4,GLASS HOUSE MOUNTAINS
D         ,Baxter,STAFFRDBTX,STAFFR,Brindle   ,Y,M,2,MARCOOLA
Cat       ,Evie,ORIENTALSH,ORIENT,Black     ,Y,F,2,DOONAN
D         ,Remy,STAFFRDBT ,STAFFR,Blue      ,Y,F,2,TWIN WATERS
Cat       ,Teddy,BRITSHCAT ,BRITSH,Blue      ,Y,F,4,MOOLOOLABA
D         ,Lilly,COLLBORDR ,COLLBO,BlackWhite,Y,F,6,MALENY
D         ,Ozzie,TERRIER   ,TERRIE,Cream     ,Y,M,6,MALENY
D         ,Saffy Jumbo,MASTIFFX  ,MASTIF,Ginger    ,Y,F,1,BUDERIM
D         ,Sprokett,FOXTERRMNX,FOXTER,BlackTanWh,Y,M,5,MOUNTAIN CREEK
D         ,Lexi,LABRADOR  ,LABRAD,Black     ,Y,F,1,LITTLE MOUNTAIN
D         ,Lily,KELPIEAUS ,KELPIE,Black     ,Y,F,9,DULONG
D         ,Malcolm,CATTLEDOGX,CATTLE,CaramelWht,Y,M,6,ALEXANDRA HEADLAND
D         ,Buddy,RIDGEBACK ,RIDGEB,Brown     ,Y,M,5,BEERWAH
D         ,Mieko,LHASAAPSO ,LHASAA,Cream     ,Y,M,1,PALMWOODS
D         ,Banjo,LABRADOODL,LABRAD,Black     ,Y,M,4,TWIN WATERS
D         ,Chilli,CATTLEDOG ,CATTLE,Red       ,Y,F,12,DICKY BEACH
Cat       ,Chester,DOMSH     ,DOMSH ,Ginger    ,Y,M,5,MOUNTAIN CREEK
D         ,Domino,COLLBORDR ,COLLBO,BlackBlue ,Y,M,1,MOUNT COOLUM
D         ,Lily,SHIHTZUX  ,SHIHTZ,Cream     ,Y,F,2,
Cat       ,Raimi,DOMSH     ,DOMSH ,Silver    ,Y,F,2,SIPPY DOWNS
D         ,Frankie,LABRADOR  ,LABRAD,Black     ,Y,F,1,PEACHESTER
D         ,Gympie Oreo,CAVOODLE  ,CAVOOD,Black     ,Y,M,2,LITTLE MOUNTAIN
D         ,Tango,FOXTERRIE ,FOXTER,TanWhite  ,Y,F,12,YANDINA
D         ,Bambi,STAFFRDAM ,STAFFR,BlueWhite ,N,F,4,MINYAMA
D         ,Bam-Bam,STAFFRDBT ,STAFFR,Brindle   ,N,M,5,WOOMBYE
D         ,Gigi,CHIHUAHUA ,CHIHUA,Tan       ,Y,F,2,BUDERIM
Cat       ,Storm,CAT       ,CAT   ,Brown     ,Y,F,2,
D         ,Cosmo,LABRADOR  ,LABRAD,Gold      ,Y,M,1,NAMBOUR
D         ,Reggie,TERRIERCA ,TERRIE,WhiteTan  ,Y,M,5,DOONAN
Cat       ,Oska,RAGDOLL   ,RAGDOL,SealPoint ,Y,M,1,CURRIMUNDI
D         ,Hannah,RETRIEVGD ,RETRIE,Cream     ,Y,F,1,WEYBA DOWNS
D         ,Ziggy,CATTLEDOGX,CATTLE,Black     ,Y,M,2,MOUNTAIN CREEK
D         ,Indie,FOXTERRIE ,FOXTER,WhiteBlakT,Y,F,1,MOUNTAIN CREEK
Cat       ,"Erebos ""Boe"" Johnstone",DEVON REX ,DEVON ,Silver    ,Y,M,1,SIPPY DOWNS
D         ,Casper,WHITESWISS,WHITES,White     ,Y,M,1,PARREARRA
D         ,Bonny,STAFFRDBT ,STAFFR,Blue      ,Y,F,1,GOLDEN BEACH
D         ,Charlie,SPITZGERMN,SPITZG,Gold      ,Y,M,2,BUDERIM
D         ,Buddy,STAFFRDBT ,STAFFR,BrindlWhit,Y,M,14,BLI BLI
D         ,Maggie May,BULLDOGAUS,BULLDO,Brindle   ,Y,F,2,BOKARINA
D         ,Ted,FOXTERRIE ,FOXTER,WhiteBlack,N,M,2,BUDERIM
D         ,Molly,COLLBORDR ,COLLBO,RedWhite  ,Y,F,2,MOOLOOLAH VALLEY
D         ,Dusty,JACKRUSSL ,JACKRU,TriColour ,Y,M,2,MAROOCHYDORE
D         ,Shadow,HUSKYX    ,HUSKY,BlackWhite,Y,M,4,BLI BLI
D         ,Squirt,STAFFRDBTX,STAFFR,BlackGreyW,Y,F,15,EUMUNDI
D         ,Otto,DACHSHUND ,DACHSH,Red       ,Y,M,2,MAPLETON
Cat       ,Eren,DOMSH     ,DOMSH ,BlackWhite,N,M,1,SIPPY DOWNS
D         ,Lizzie,KELPIEAUSX,KELPIE,TriColour ,Y,F,3,PEREGIAN SPRINGS
Cat       ,Gigi,RAGDOLL   ,RAGDOL,Tabby     ,Y,F,2,COES CREEK
D         ,Jury,BLOODHNDX ,BLOODH,Tan       ,Y,M,1,MOUNTAIN CREEK
D         ,Minnie,LABRADORX ,LABRAD,BlackWhite,Y,F,1,BLI BLI
D         ,Ohana,DACHSHUND ,DACHSH,Tan       ,Y,F,4,NAMBOUR
D         ,Portia,DACHSHUND ,DACHSH,BlackTan  ,Y,F,5,NAMBOUR
D         ,Jesse,COLLBORDRX,COLLBO,BlackGrey ,Y,M,1,TOWEN MOUNTAIN
D         ,Zelda,POINTRGSH ,POINTR,Liver     ,Y,F,3,COES CREEK
D         ,Milo Winston,STAFFRDBTX,STAFFR,Fawn      ,Y,M,2,PARREARRA
D         ,Roxy,GREYHOUNDX,GREYHO,BlackTan  ,Y,F,3,ROSEMOUNT
Cat       ,Coco,BURMESE   ,BURMES,Brown     ,Y,F,6,PEREGIAN SPRINGS
D         ,Macey,STAFFRDBT ,STAFFR,Blue      ,Y,F,1,AROONA
D         ,Archer,DACHSHUNDM,DACHSH,BlackTan  ,Y,M,1,BUDERIM
Cat       ,Jaspurr,ABYSSINIAN,ABYSSI,Blue      ,Y,M,2,MOUNTAIN CREEK
D         ,Diesel,BULLDOGAUS,BULLDO,WhiteTan  ,N,M,1,BLI BLI
D         ,Captain,FOXTERRIEX,FOXTER,WhiteTan  ,Y,M,2,BUDERIM
D         ,Zues,STAFFRDAM ,STAFFR,BlueWhite ,Y,M,1,GOLDEN BEACH
D         ,Whisky,LABRADORX ,LABRAD,BlackBrind,Y,M,3,
D         ,Chippy,CHIHUAHUAX,CHIHUA,Blonde    ,N,M,9,NAMBOUR
D         ,Ziggy,BULLDOGFR ,BULLDO,RedBlack  ,Y,F,1,CURRIMUNDI
D         ,Muz,TERRIERX  ,TERRIE,FawnBlack ,Y,M,1,PALMVIEW
D         ,Doug,LABRADOR  ,LABRAD,Chocolate ,Y,M,1,DULONG
D         ,Ruby,CAVOODLE  ,CAVOOD,Apricot   ,Y,F,2,BUDERIM
D         ,Wittles,TERRIERX  ,TERRIE,WhiteBrind,N,M,1,CURRIMUNDI
D         ,Honey,RETRIEVGD ,RETRIE,Cream     ,Y,F,2,BUDERIM
D         ,Sophie,POODLETOY ,POODLE,Black     ,Y,F,3,BUDERIM
D         ,Ochre,KELPIEAUS ,KELPIE,Red       ,N,M,1,MUDJIMBA
D         ,Jasper,COLLBORDR ,COLLBO,TriColour ,Y,M,2,BALMORAL RIDGE
D         ,Gunsha,STAFFRDAMX,STAFFR,Brown     ,N,M,15,CURRIMUNDI
Cat       ,Clara,DOMSH     ,DOMSH ,WhiteGing ,Y,F,3,YANDINA
Cat       ,Lilly,RAGDOLL   ,RAGDOL,Blue      ,Y,F,1,BIRTINYA
D         ,Hondo,LABRADORX ,LABRAD,Black     ,Y,M,1,BARINGA
Cat       ,Lola,DOMSH     ,DOMSH ,GreyWhite ,Y,F,1,BUDERIM
D         ,Arlo,KELPIEAUS ,KELPIE,BlackWhite,Y,M,2,WURTULLA
Cat       ,Betty,DOMSH     ,DOMSH ,Black     ,Y,F,1,BUDERIM
D         ,Wilson,PUG       ,PUG   ,Black     ,Y,M,1,GLASS HOUSE MOUNTAINS
D         ,Kevin,LABRADOODL,LABRAD,White     ,Y,M,1,BATTERY HILL
Cat       ,Molly,RAGDOLL   ,RAGDOL,SealPoint ,Y,F,1,BIRTINYA
Cat       ,Billy,MANX      ,MANX  ,WhiteGing ,Y,M,2,BEERWAH
D         ,Lizzy,CATTLEDOG ,CATTLE,Blue      ,Y,F,2,ELAMAN CREEK
D         ,Wilson,BULLARAB  ,BULLAR,BlackBroWh,Y,M,5,CURRIMUNDI
D         ,Tybles,FOXTERRMN ,FOXTER,White     ,Y,M,7,WARANA
Cat       ,Cleo,DOMSH     ,DOMSH ,Tabby     ,Y,F,3,WARANA
D         ,Lexi,DACHSHUNDX,DACHSH,TanWhite  ,Y,F,2,PALMWOODS
D         ,Zed,DACHSHUNDX,DACHSH,Tan       ,Y,M,2,PALMWOODS
D         ,Scout,BULLDOGFR ,BULLDO,BeigeWhite,N,M,1,COOLUM BEACH
D         ,Chester,POINTRGSHX,POINTR,BlackBroWh,Y,M,1,PEREGIAN SPRINGS
D         ,Groot,MALTESE   ,MALTES,White     ,N,M,1,DIAMOND VALLEY
D         ,Gamora,MALTESE   ,MALTES,White     ,N,F,1,DIAMOND VALLEY
D         ,Timbre,STAFFRDBT ,STAFFR,Tan       ,Y,M,1,EUDLO
D         ,Charlie,MOODLE    ,MOODLE,Ruby      ,Y,M,1,PEREGIAN SPRINGS
D         ,Fiji,FOXTERRIEX,FOXTER,BlackWhite,Y,M,2,BLI BLI
D         ,Rosie,CAVOODLE  ,CAVOOD,Red       ,Y,F,1,CURRIMUNDI
D         ,Boris,STAFFRDBTX,STAFFR,White     ,Y,M,5,PEREGIAN SPRINGS
D         ,Yogi,SPITZGERMN,SPITZG,BlackWhite,Y,M,3,YAROOMBA
D         ,Chace,MALTESEX  ,MALTES,White     ,Y,M,1,BEERWAH
D         ,Daisy,COLLBORDR ,COLLBO,Wheaten   ,Y,F,2,WURTULLA
D         ,Mille,LABRADOR  ,LABRAD,Chocolate ,Y,F,3,KENILWORTH
D         ,Luna,GREATDANE ,GREATD,BlueGrey  ,Y,F,2,YANDINA
D         ,Bella,PAPILLON  ,PAPILL,White     ,Y,F,1,FLAXTON
D         ,Ishtar,STAFFRDAM ,STAFFR,Brindle   ,N,F,1,NAMBOUR
D         ,Nasa,LABRADOR  ,LABRAD,Yellow    ,Y,F,1,MERIDAN PLAINS
D         ,Chilli,CHIHUAHUA ,CHIHUA,BeigeWhite,Y,F,5,MOOLOOLAH VALLEY
D         ,Charlie,BEAGLEX   ,BEAGLE,BrownWhite,Y,M,1,PEREGIAN SPRINGS
Cat       ,Snickers,TONKINESE ,TONKIN,Chocolate ,Y,F,2,MAROOCHYDORE
D         ,Zara,LABRADOR  ,LABRAD,Yellow    ,Y,F,2,COOLUM BEACH
Cat       ,Cindy,DOMSH     ,DOMSH ,Other     ,Y,F,1,BUDERIM
Cat       ,Bobby,DOMSH     ,DOMSH ,Black     ,Y,M,1,IMAGE FLAT
Cat       ,Riley,DOMSH     ,DOMSH ,BlackWhite,Y,F,1,PACIFIC PARADISE
D         ,Stitch,STAFFRDBT ,STAFFR,BrindlWhit,Y,M,2,PARREARRA
Cat       ,Boo,RAGDOLL   ,RAGDOL,Other     ,Y,F,5,MOOLOOLABA
D         ,Louie,BEAGLE    ,BEAGLE,TriColour ,Y,M,1,MAROOCHYDORE
D         ,Archie,BEAGLE    ,BEAGLE,TriColour ,Y,M,1,MAROOCHYDORE
Cat       ,Ravioli,RAGDOLL   ,RAGDOL,WhiteGrey ,Y,F,1,PALMVIEW
D         ,Arlo,DACHSHUNDX,DACHSH,Tan       ,Y,M,8,CURRIMUNDI
D         ,Bronte,GREATDANEX,GREATD,BrindlWhit,Y,F,2,LITTLE MOUNTAIN
D         ,Jackie,COLLBORDR ,COLLBO,BlackWhite,Y,F,3,ALEXANDRA HEADLAND
D         ,Pebbles,STAFFRDAM ,STAFFR,TriColour ,Y,F,2,BLI BLI
D         ,Molly,TERRIERSI ,TERRIE,Grey      ,Y,F,8,MOOLOOLAH VALLEY
D         ,Rayne,GREYHOUND ,GREYHO,Blue      ,Y,F,4,LITTLE MOUNTAIN
D         ,Zita,STAFFRDAM ,STAFFR,White     ,Y,F,1,DIDDILLIBAH
D         ,Chi-Chi,POMERANIAX,POMERA,BrownTan  ,Y,M,2,PEREGIAN SPRINGS
D         ,Theo,CAVOODLE  ,CAVOOD,WhiteTan  ,Y,M,7,MOUNTAIN CREEK
D         ,Cleo,SHIHTZUX  ,SHIHTZ,WhiteTan  ,Y,F,5,MOUNTAIN CREEK
D         ,Zorro,MALTESEX  ,MALTES,Black     ,N,M,1,BEERWAH
D         ,Porky,BULLDOGAUS,BULLDO,BrownTan  ,N,M,1,WURTULLA
Cat       ,Kahlua,DOMSH     ,DOMSH ,Tortoise  ,Y,F,2,BUDERIM
D         ,Murphy,LABRADORX ,LABRAD,Black     ,Y,M,5,LITTLE MOUNTAIN
Cat       ,Nuts,DOMSH     ,DOMSH ,Ginger    ,Y,M,10,LITTLE MOUNTAIN
D         ,Nugget,KELPIEAUS ,KELPIE,BlackTan  ,Y,M,1,PACIFIC PARADISE
D         ,Ebony,STAGHOUNDX,STAGHO,Brindle   ,Y,F,2,DICKY BEACH
Cat       ,Bello,CAT       ,CAT   ,GreyWhite ,Y,M,9,ROSEMOUNT
D         ,Coco,LABRADOR  ,LABRAD,Brown     ,Y,F,5,BARINGA
D         ,Molly,SPANIELCVX,SPANIE,Blonde    ,Y,F,15,BUDERIM
D         ,Holly,LABRADOR  ,LABRAD,Caramel   ,Y,F,2,LITTLE MOUNTAIN
D         ,Biscuit,PUG       ,PUG   ,Tan       ,Y,F,8,KULUIN
D         ,Indi,CAVOODLE  ,CAVOOD,Sandy     ,Y,F,2,ALEXANDRA HEADLAND
D         ,Layla Ghent,RETRIEVGD ,RETRIE,Gold      ,Y,F,4,MOUNT COOLUM
D         ,Leo,TERRIERAU ,TERRIE,BlackTan  ,Y,M,1,PEREGIAN SPRINGS
D         ,Carter,STAFFRDBT ,STAFFR,BrownWhite,Y,M,6,YANDINA
D         ,Milo,SPANIELCK ,SPANIE,TanWhite  ,N,M,2,LANDSBOROUGH
